env,method,run,seed,sample,iteration,component,episode_sum_mean,episode_abs_sum_mean,signed_contribution_share,magnitude_share,active_rate
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,distance_penalty,-33.27001910386607,33.27001910386607,-0.3718741257945454,0.3718741257945454,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,engine_penalty,-0.2875,0.2875,-0.003213518177797142,0.003213518177797142,0.08400292184075968
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,orientation_penalty,-0.234627468632764,0.234627468632764,-0.002622537862476229,0.002622537862476229,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,progress_delta,44.78525869548321,46.32301677763462,0.5005851927488097,0.5177734137924551,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,stable_landing_bonus,4.178747569769621,4.178747569769621,0.046707760959583684,0.046707760959583684,0.005843681519357195
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,9,velocity_damping,-5.171896986956337,5.171896986956337,-0.057808643413142465,0.057808643413142465,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,distance_penalty,-30.616548571083694,30.616548571083694,-0.010242116706717274,0.010242116706717274,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,engine_penalty,-13.132500000000055,13.132500000000055,-0.004393199231411743,0.004393199231411743,0.6380420259929552
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,orientation_penalty,-1.8334894256221181,1.8334894256221181,-0.0006133549846140958,0.0006133549846140958,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,progress_delta,13.80281168371439,15.835128231346607,0.004617437782616777,0.005297306162212679,0.9846957366695008
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,settle_reward,2796.576483931276,2796.576483931276,0.9355353253219862,0.9355353253219862,0.7903558848536378
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,0.0,,10,speed_penalty,-131.2852583640954,131.2852583640954,-0.04391869759305795,0.04391869759305795,0.9981780638892263
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,1,distance_progress,1.1990186009556054,1.4583558470010758,0.1990520011243179,0.24210520959854726,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,1,posture_penalty,-0.4510731542908065,0.4510731542908065,-0.07488375404975696,0.07488375404975696,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,1,soft_landing_bonus,4.114216047153315,4.114216047153315,0.6830110363516958,0.6830110363516958,0.007675438596491228
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,angle_global,-0.08573198473379658,0.08573198473379658,-0.00012382068236480872,0.00012382068236480872,0.9998983016373436
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,angle_near,-0.4305009896064688,0.4305009896064688,-0.0006217624199103016,0.0006217624199103016,0.9999491508186719
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,angvel_global,-0.006700759263442508,0.006700759263442508,-9.677748473198354e-06,9.677748473198354e-06,0.9995423573680464
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,angvel_near,-0.056520760382847146,0.056520760382847146,-8.163160038942983e-05,8.163160038942983e-05,0.9999491508186719
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,contact_reward,7.571002042293548,7.571002042293548,0.01093461958186295,0.01093461958186295,0.002288213159768128
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,distance_progress,3.344685595482588,3.8828420497477056,0.00483065047443304,0.005607897141392153,0.9999491508186719
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,proximity_shaping,677.1910958766937,677.1910958766937,0.978051118764897,0.978051118764897,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,2,speed_penalty,-3.163848732444477,3.163848732444477,-0.004569472060710123,0.004569472060710123,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,angle_penalty,-0.10306661593287449,0.10306661593287449,-0.001290466755867915,0.001290466755867915,0.999846923155424
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,angvel_penalty,-0.008896772121852106,0.008896772121852106,-0.00011139386457841949,0.00011139386457841949,0.999693846310848
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,contact_reward,20.25,20.25,0.25354428851476574,0.25354428851476574,0.003010511276660884
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,distance_progress,4.138454459607601,7.234322488307953,0.05181636995120832,0.09057882213256344,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,landing_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,speed_penalty,-3.2764173900860234,3.2764173900860234,-0.041023057582556366,0.041023057582556366,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,3,step_penalty,-48.994999999999344,48.994999999999344,-0.6134519711496681,0.6134519711496681,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,4,angle_penalty,-0.21020168925330782,0.21020168925330782,-0.00011493290519705998,0.00011493290519705998,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,4,angvel_penalty,-0.034771349833271833,0.034771349833271833,-1.9012084385037122e-05,1.9012084385037122e-05,0.977462179685088
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,4,contact_reward,171.2,171.2,0.09360777945996944,0.09360777945996944,0.07548626119172584
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,4,distance_progress,2.4271771733183414,2.4271771733183414,0.0013271183735412112,0.0013271183735412112,0.8850725532571782
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,4,landing_bonus,1655.0356712065636,1655.0356712065636,0.9049311571769072,0.9049311571769072,0.02840382834208089
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,alive_penalty,-4.382499999999929,4.382499999999929,-0.20162621645150677,0.20162621645150677,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,angle_penalty,-0.18618166717306905,0.18618166717306905,-0.008565682857898509,0.008565682857898509,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,angvel_penalty,-0.02078214254010115,0.02078214254010115,-0.0009561265875907744,0.0009561265875907744,0.9998859098687963
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,distance_progress,2.8401113599538803,7.059300899505615,0.13066535260888842,0.3247781246229455,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,landing_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,5,main_engine_penalty,-10.086999999999874,10.086999999999874,-0.4640738494800584,0.4640738494800584,0.5754135767256132
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,6,angle_penalty,-0.11819333702519699,0.11819333702519699,-0.044636637255446115,0.044636637255446115,0.9999
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,6,angvel_penalty,-0.01210958673532088,0.01210958673532088,-0.0045732800513335805,0.0045732800513335805,0.9995
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,6,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,6,distance_progress,1.5162681579589843,2.5175967454910277,0.5726305175254515,0.9507900826932203,0.99995
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,6,landing_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,altitude_penalty,-127.47690663497197,127.47690663497197,-0.8128707099033794,0.8128707099033794,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,angle_penalty,-0.27310456075968587,0.27310456075968587,-0.0017414816851358504,0.0017414816851358504,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,angvel_penalty,-0.3090231880763068,0.3090231880763068,-0.001970520817448829,0.001970520817448829,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,contact_reward,17.0,17.0,0.10840239564274463,0.10840239564274463,0.04297159504734159
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,distance_progress,11.314638778567314,11.649068087339401,0.07214905584876441,0.07428158162782567,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,fuel_penalty,-0.115,0.115,-0.0007333103234656255,0.0007333103234656255,0.016751638747268753
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,1.0,,7,landing_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,1,contact_establishment,3.4,3.4,0.03862295163654518,0.03862295163654518,0.032116788321167884
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,1,goal_proximity,-73.9331464085728,73.9331464085728,-0.839857746492918,0.839857746492918,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,1,soft_landing_stabilization,-9.302658074196628,9.302658074196628,-0.10567532732088616,0.10567532732088616,0.9978102189781022
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,1,upright_attitude,-1.394753927036499,1.394753927036499,-0.015843974549650638,0.015843974549650638,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,2,att_penalty,-0.08980987533260162,0.08980987533260162,-0.007233436856264933,0.007233436856264933,0.0322
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,2,contact_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,2,horizontal_penalty,-10.761334335870774,10.761334335870774,-0.8667357806633096,0.8667357806633096,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,2,progress,1.1893679343163968,1.479589868336916,0.09579367324453779,0.11916863091223263,0.99995
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,2,vel_penalty,-0.08520002166315237,0.08520002166315237,-0.006862151568192856,0.006862151568192856,0.01115
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,alignment,479.4013706877828,479.4013706877828,0.32340835403125123,0.32340835403125123,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,att_penalty,-0.01444375564271825,0.01444375564271825,-9.743883776843256e-06,9.743883776843256e-06,0.025930851063829786
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,contact_reward,633.9301687378436,633.9301687378436,0.4276548315832425,0.4276548315832425,0.2601779869067103
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,height_near_reward,356.2992934539914,356.2992934539914,0.2403626169719454,0.2403626169719454,0.8572013093289689
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,horizontal_penalty,-1.0019600376914224,1.0019600376914224,-0.0006759309972976916,0.0006759309972976916,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,progress,6.293329754841397,8.721257763644099,0.004245535248406045,0.005883436700182735,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,vel_penalty,-0.023367690880127957,0.023367690880127957,-1.5764048471974583e-05,1.5764048471974583e-05,0.014167348608837971
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,3,y_progress,2.8184765432310086,2.9488526750170423,0.0019013689060052173,0.001989321783831558,0.9313625204582652
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,alignment,493.77920697927476,493.77920697927476,0.9567950272314494,0.9567950272314494,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,any_contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,att_penalty,-0.00468490082558679,0.00468490082558679,-9.077923390933906e-06,9.077923390933906e-06,0.01635
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,height_near_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,progress,6.624235291033983,7.48343682102859,0.012835768084374628,0.014500641249685937,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,stable_contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,vel_penalty,-0.019312377403459535,0.019312377403459535,-3.7421556846606274e-05,3.7421556846606274e-05,0.01335
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,4,y_progress,13.406476000323892,14.789627010002732,0.02597770296622892,0.028657832038627103,0.99995
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,alignment,372.46166648077525,372.46166648077525,0.17803681419289863,0.17803681419289863,0.8959432805586651
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,any_contact_reward,42.5,42.5,0.020315015702666257,0.020315015702666257,0.009062316754624447
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,att_penalty,-0.051837489622237436,0.051837489622237436,-2.4778339192060062e-05,2.4778339192060062e-05,0.0456847379924303
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,height_near_reward,1654.128514111042,1654.128514111042,0.790674040903384,0.790674040903384,0.8959432805586651
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,horizontal_penalty,-2.482980926706353,2.482980926706353,-0.0011868658003637736,0.0011868658003637736,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,progress,4.275863163173199,6.824598215520382,0.002043864171819194,0.003262160468533757,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,stable_contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,vel_penalty,-0.008213660306094318,0.008213660306094318,-3.92613266105112e-06,3.92613266105112e-06,0.01156778079855003
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,5,y_progress,11.883928459137678,13.59078125283122,0.0056805221942763376,0.006496398460300434,0.9998933845087691
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,alignment,19.234215250590044,19.234215250590044,0.1740345844403899,0.1740345844403899,0.6964302358094883
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,any_contact_reward,7.5,7.5,0.06786132765478348,0.06786132765478348,0.00699039985087147
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,att_penalty,-0.0100611672556701,0.0100611672556701,-9.103522236354766e-05,9.103522236354766e-05,0.034765588591667444
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,height_near_reward,71.09414112823049,71.09414112823049,0.6432723740584356,0.6432723740584356,0.6964302358094883
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,horizontal_penalty,-3.6115187855851922,3.6115187855851922,-0.03267766128533366,0.03267766128533366,0.9999067946686551
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,progress,0.7921692073345185,2.9850369155406953,0.007167687218261049,0.02700914242495085,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,stable_contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,vel_penalty,-0.008769681816683039,0.008769681816683039,-7.93496334920166e-05,7.93496334920166e-05,0.025911082113896915
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,6,y_progress,5.759473141282797,6.075757045298815,0.05211273252793559,0.05497452528025094,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,alignment,219.240640437603,219.240640437603,0.04392789287420297,0.04392789287420297,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,angvel_penalty,-1.9702443942809587,1.9702443942809587,-0.0003947656990748714,0.0003947656990748714,0.07699598979219832
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,att_penalty,-2.408607941716319,2.408607941716319,-0.0004825978953011754,0.0004825978953011754,0.11746263215457528
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,contact_reward,16.9,16.9,0.0033861486086349743,0.0033861486086349743,0.012322274881516588
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,down_penalty,-0.007634948145144449,0.007634948145144449,-1.5297673987385243e-06,1.5297673987385243e-06,0.004374772147283996
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,height_near,4738.597270949615,4738.597270949615,0.9494434648465994,0.9494434648465994,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,lat_penalty,-7.154756897663152,7.154756897663152,-0.00143355444462388,0.00143355444462388,0.25395552314983594
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,7,progress,1.4695935733616352,4.641785379499197,0.0002944533866093137,0.000930045864164105,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,alignment,1866.8130723148583,1866.8130723148583,0.9874136329298623,0.9874136329298623,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,angvel_penalty,-0.6947738073726847,0.6947738073726847,-0.000367486782354537,0.000367486782354537,0.10905
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,att_penalty,-2.004364082536744,2.004364082536744,-0.0010601685031043824,0.0010601685031043824,0.1591
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,down_penalty,-0.23896685687478794,0.23896685687478794,-0.0001263967645158892,0.0001263967645158892,0.00395
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,height_near,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,lat_penalty,-5.218177476556012,5.218177476556012,-0.0027600511566001763,0.0027600511566001763,0.05965
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,8,still_bonus,15.639616269338877,15.639616269338877,0.008272263863562815,0.008272263863562815,0.6704
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,alignment,231.12286736462266,231.12286736462266,0.3118610467909013,0.3118610467909013,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,angvel_penalty,-1.1720415054682005,1.1720415054682005,-0.0015814709074245638,0.0015814709074245638,0.15651841954571483
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,att_penalty,-2.4978582480978675,2.4978582480978675,-0.0033704353743506943,0.0033704353743506943,0.1572182986575046
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,descend_vel,1.1408449986266818,1.1408449986266818,0.001539376521045794,0.001539376521045794,0.6372081185976968
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,down_penalty,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,height_near,494.3297841668129,494.3297841668129,0.6670140679198745,0.6670140679198745,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,lat_penalty,-8.05747057690974,8.05747057690974,-0.010872187755604957,0.010872187755604957,0.16288095692562193
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,progress_y,0.051330675802356396,0.051330675802356396,6.926202703669623e-05,6.926202703669623e-05,0.6372717439714959
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,9,still_bonus,2.736285690125078,2.736285690125078,0.003692152703761364,0.003692152703761364,0.23986765922249792
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,alignment,185.19550195466726,185.19550195466726,0.1702798018879184,0.1702798018879184,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,angvel_penalty,-4.107528180500628,4.107528180500628,-0.0037767066556286958,0.0037767066556286958,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,att_penalty,-13.333919428306112,13.333919428306112,-0.012260001645165284,0.012260001645165284,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,height_reward,848.5133762955666,848.5133762955666,0.7801738600013367,0.7801738600013367,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,lat_penalty,-35.96746339672145,35.96746339672145,-0.03307063334132094,0.03307063334132094,0.41810824481537684
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,progress_y,0.017674237489700317,0.017674237489700317,1.6250749216376116e-05,1.6250749216376116e-05,0.0225594334850784
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,2.0,,10,soft_landing_penalty,-0.4597762320485458,0.4597762320485458,-0.0004227457194136616,0.0004227457194136616,0.0225594334850784
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,1,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,1,gated_goal_reward,544.2474398845807,544.2474398845807,1.0,1.0,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,2,contact_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,2,engine_penalty,-49.309999999999334,49.309999999999334,-0.09511647416487473,0.09511647416487473,0.9862
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,2,gated_goal,185.91627501100302,185.91627501100302,0.3586230089011165,0.3586230089011165,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,2,height_reward,283.1907545618713,283.1907545618713,0.5462605169340089,0.5462605169340089,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,3,contact_reward,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,3,engine_penalty,-86.97999999999934,86.97999999999934,-0.11440456533657757,0.11440456533657757,0.8698
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,3,goal_reward,333.0306558221579,333.0306558221579,0.43803434609208586,0.43803434609208586,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,3,height_reward,340.2736889861524,340.2736889861524,0.4475610885713365,0.4475610885713365,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,3,landing_bonus,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,4,contact_reward,2.598752427101135,2.598752427101135,0.17580382791736512,0.17580382791736512,0.06803995006242197
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,4,descent_reward,-5.223362717300915,5.223362717300915,-0.35335692262409346,0.35335692262409346,0.8233458177278402
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,4,engine_penalty,-0.9599999999999999,0.9599999999999999,-0.06494334475290225,0.06494334475290225,0.0599250936329588
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,4,landing_bonus,6.0,6.0,0.40589590470563913,0.40589590470563913,0.00749063670411985
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,5,global_speed_penalty,-0.9166939902845086,0.9166939902845086,-0.1199596385670486,0.1199596385670486,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,5,progress_reward,1.679642310552299,1.7402144892141223,0.21979994047221932,0.2277264860114083,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,5,soft_landing,-4.490754603905225,4.984778351461136,-0.587665354946403,0.6523138754215432,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,6,engine_penalty,-0.2025,0.2025,-0.019924128222394078,0.019924128222394078,0.05929721815519766
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,6,landing_reward,7.0,7.0,0.6887352965765854,0.6887352965765854,0.005124450951683748
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,6,lateral_penalty,-2.1057540729801985,2.1057540729801985,-0.20718673656733852,0.20718673656733852,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,6,progress_reward,0.802203777607383,0.8553022813900043,0.07892943666932543,0.0841538386336821,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,7,engine_penalty,-0.195,0.195,-0.01844429169207844,0.01844429169207844,0.05710102489019034
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,7,landing_reward,6.0,6.0,0.5675166674485673,0.5675166674485673,0.004392386530014641
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,7,lateral_penalty,-2.1081714616317186,2.1081714616317186,-0.1994037403859014,0.1994037403859014,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,7,progress_reward,2.2692052528262137,2.2692052528262137,0.21463530047345275,0.21463530047345275,0.9216691068814056
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,8,approach_reward,1.8396986246109008,1.8396986246109008,0.39995179140340825,0.39995179140340825,0.05878844679219562
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,8,soft_landing_penalty,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,8,upright_penalty,-2.7601023117857135,2.7601023117857135,-0.6000482085965917,0.6000482085965917,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,9,approach_reward,1.8396986246109008,1.8396986246109008,0.39995179140340825,0.39995179140340825,0.05878844679219562
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,9,soft_landing_penalty,0.0,0.0,0.0,0.0,0.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,9,upright_penalty,-2.7601023117857135,2.7601023117857135,-0.6000482085965917,0.6000482085965917,1.0
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,10,contact_reward,20.25,20.25,0.059069876347437794,0.059069876347437794,0.026503501079772267
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,10,engine_penalty,-22.212000000000153,22.212000000000153,-0.06479309103354555,0.06479309103354555,0.9690465283685623
env_001,w/o HEP,runs/env_001/ablation_unconstrained_v4,3.0,,10,progress_reward,1.9082503499463201,1.9082503499463201,0.005566425294384397,0.005566425294384397,0.5640337674235979
